"database","sumFormula","adduct","ion","mz","msmScore","rhoSpatial","rhoSpectral","rhoChaos","fdrLevel","off_sample_label","off_sample_prob"
"refmet","C15H18O5","-H","C15H18O5-H-",277.108147241,0.0017913561,0.00188382032758089,0.952905664827127,0.997912713472486,0.5,"on",0.0506280027329922
"refmet","C12H17N4OS","+Cl","C12H17N4OS+Cl-",300.081708631,0.0017899716,0.00208439476579983,0.864104736089486,0.993801814484592,0.5,"off",0.999898195266724
"refmet","C4H8O5","+Cl","C4H8O5+Cl-",171.006574653,0.0017857768,0.00199139524089183,0.897878965787997,0.998738765235595,0.5,"on",0.00500982301309705
"refmet","C25H30O6","-H","C25H30O6-H-",425.196962245,0.0017658643,0.00196792876804732,0.916031060704302,0.979575163398693,0.5,"off",0.983447074890137
"refmet","C21H18O4","+Cl","C21H18O4+Cl-",369.089910353,0.0017647399,0.00213492529791659,0.839589779387762,0.984534344711336,0.5,"off",0.995751023292542
"refmet","C15H21N3O5S","-H","C15H21N3O5S-H-",354.112915507,0.0017626798,0.00186957702872993,0.943525681892083,0.999254986782024,0.5,"off",0.999730288982391
"refmet","C20H39NO","+Cl","C20H39NO+Cl-",344.272566165,0.0017572448,0.0020874964386438,0.842070312552328,0.999673493618284,0.5,"on",0.00232271593995392
"refmet","C13H13N3O3S","-H","C13H13N3O3S-H-",290.060486011,0.0017368774,0.00185012240358837,0.948234545638089,0.990040426313855,0.5,"off",0.999998211860657
"refmet","C19H28O7S","-H","C19H28O7S-H-",399.148297971,0.0017153065,0.00196203864449338,0.877468686291751,0.996328502415459,0.5,"off",0.999994158744812
"refmet","C8H13NO5S","-H","C8H13NO5S-H-",234.044167251,0.0017136484,0.00179990493643242,0.957809431354976,0.994015285126396,0.5,"off",0.999999523162842
"refmet","C26H32O5","+Cl","C26H32O5+Cl-",459.194375421,0.001710459,0.0020900915316958,0.821503311015705,0.996180555555556,0.5,"off",0.995996713638306
"refmet","C10H8","+Cl","C10H8+Cl-",163.032001553,0.001710168,0.00195442483964953,0.875432024822755,0.999533502968617,0.5,"off",0.988820374011993
"refmet","C21H24FN3O4","+Cl","C21H24FN3O4+Cl-",436.144485705,0.0017085635,0.00204108422925552,0.838569234285009,0.998231511254019,0.5,"off",0.999997615814209
"refmet","C6H15N4O5P","-H","C6H15N4O5P-H-",253.070730145,0.0017038378,0.00174461554285445,0.978342889714959,0.998245614035088,0.5,"off",0.999807417392731
"refmet","C17H22N4O7","-H","C17H22N4O7-H-",393.141572609,0.0017004494,0.00186928255805371,0.910347508710694,0.999266975308642,0.5,"off",0.999994397163391
"refmet","C13H23N3O4","+Cl","C13H23N3O4+Cl-",320.138257513,0.0016958653,0.001961745387108,0.867982776545447,0.99595015576324,0.5,"on",0.16154570877552
"refmet","C17H23N3O8","+Cl","C17H23N3O8+Cl-",432.117915993,0.0016954468,0.00199081998592098,0.853234724058625,0.9981220657277,0.5,"off",0.999492406845093
"refmet","C6H11NO3","-H","C6H11NO3-H-",144.066616777,0.001695082,0.00173319388605082,0.980619121119989,0.997339937626124,0.5,"off",0.99921989440918
"refmet","C15H23N3O4","+Cl","C15H23N3O4+Cl-",344.138257513,0.0016933406,0.00200153335956898,0.859881804439975,0.983881330309902,0.5,"off",0.999989628791809
"refmet","C12H23NO10","+Cl","C12H23NO10+Cl-",376.101597233,0.0016860359,0.00194788633141187,0.871387801275308,0.99332581890221,0.5,"off",0.999830603599548
"refmet","C7H11N5O","+Cl","C7H11N5O+Cl-",216.065761269,0.0016850688,0.00190437749566153,0.887769260902375,0.996700119067869,0.5,"off",0.999992728233337
"refmet","C9H10N2O2","+Cl","C9H10N2O2+Cl-",213.043628857,0.001684628,0.00194578620179178,0.880753328967323,0.983002444404698,0.5,"off",0.999999761581421
"refmet","C21H24O10","+Cl","C21H24O10+Cl-",471.106348265,0.0016810123,0.00200827256438306,0.838273208578202,0.998533519553073,0.5,"off",0.999893665313721
"refmet","C9H16N4S2","+Cl","C9H16N4S2+Cl-",279.051040149,0.001676622,0.00194530042648799,0.864462103711193,0.997016861219196,0.5,"off",0.987910270690918
"refmet","C14H25NO11","-H","C14H25NO11-H-",382.135484185,0.0016762709,0.00176102091092123,0.95280294053519,0.999025537634409,0.5,"off",0.9999920129776
"refmet","C18H20FN3O4","+Cl","C18H20FN3O4+Cl-",396.113185577,0.0016748582,0.00197179225334865,0.851406145961472,0.997654320987654,0.5,"off",0.999940752983093
"refmet","C13H14N2O4S2","-H","C13H14N2O4S2-H-",325.032222833,0.0016745895,0.00179056351997256,0.936143261861603,0.999024918743229,0.5,"off",0.906514704227448
"refmet","C8H10FN3O3S","-H","C8H10FN3O3S-H-",246.035414075,0.0016675557,0.00173431462222423,0.963555226891162,0.997874328427937,0.5,"off",0.999981999397278
"refmet","C20H20O4","+Cl","C20H20O4+Cl-",359.105560417,0.0016599331,0.00197350117683399,0.84375786629148,0.996862745098039,0.5,"off",0.999475061893463
"refmet","C20H21ClO4","-H","C20H21ClO4-H-",359.105560417,0.0016599331,0.00197350117683399,0.84375786629148,0.996862745098039,0.5,"off",0.999475061893463
"refmet","C8H12N2O4","-H","C8H12N2O4-H-",199.072430429,0.0016507987,0.00171936950103804,0.968587081020826,0.991256946907887,0.5,"on",0.00175386876799166
"refmet","C14H27N4O10P2","-H","C14H27N4O10P2-H-",472.112965629,0.0016400465,0.00171793073294693,0.955250998275569,0.99938539407086,0.5,"off",0.994058966636658
"refmet","C22H36O5S","+Cl","C22H36O5S+Cl-",447.197746719,0.0016366552,0.00198458791928117,0.826414498051781,0.997904387688278,0.5,"off",0.999998927116394
"refmet","C17H25N3O5","+Cl","C17H25N3O5+Cl-",386.148822197,0.001636437,0.00192547346387621,0.852273220052004,0.997201492537313,0.5,"off",0.999499440193176
"refmet","C13H14N2O4","-H","C13H14N2O4-H-",261.088080493,0.0016275623,0.00172297464633309,0.957935555609639,0.986103384330088,0.5,"off",0.999999403953552
"refmet","C22H26O5S","+Cl","C22H26O5S+Cl-",437.119496399,0.0016271011,0.00193804795297984,0.84061316558506,0.998743216223936,0.5,"off",0.999984502792358
"refmet","C19H30O7","+Cl","C19H30O7+Cl-",405.168554597,0.001616928,0.00191812716456204,0.845043048032112,0.997549481621112,0.5,"off",0.999998927116394
"refmet","C21H19N3O3S","-H","C21H19N3O3S-H-",392.107436203,0.0016169277,0.00175353851191321,0.922665984056565,0.999380256750775,0.5,"off",0.999994158744812
"refmet","C7H16NO2","+Cl","C7H16NO2+Cl-",181.087505049,0.001613569,0.00182776952723191,0.887978658395594,0.994176678039969,0.5,"off",0.999993205070496
"refmet","C6H10ClN5","+Cl","C6H10ClN5+Cl-",222.031874317,0.0016034212,0.00202845507467236,0.79078088495189,0.999599542334096,0.5,"off",0.977668881416321
"refmet","C4H7NO3","-H","C4H7NO3-H-",116.035316649,0.0016011056,0.00164459444432269,0.98646570237285,0.986913652231766,0.5,"on",0.00216468353755772
"refmet","C4H11NO8P2","-H","C4H11NO8P2-H-",261.988713877,0.0015968084,0.00162444784817018,0.983441043100969,0.999536607970343,0.5,"on",0.00139500992372632
"refmet","C19H28N4O6","+Cl","C19H28N4O6+Cl-",443.170285913,0.0015957076,0.00188980069237389,0.844943685409397,0.999331423113658,0.5,"off",0.999865531921387
"refmet","C20H27NO7S","-H","C20H27NO7S-H-",424.143546939,0.0015926806,0.00172665489662889,0.925551114598097,0.996604215456674,0.5,"off",0.999999761581421
"refmet","C22H36O9","+Cl","C22H36O9+Cl-",479.205334029,0.0015902837,0.00191373920416689,0.834246315261791,0.996087636932707,0.5,"off",0.99998414516449
"refmet","C10H17N3O4","-H","C10H17N3O4-H-",242.114629589,0.0015830962,0.00164070026052021,0.966419777058952,0.998417655631897,0.5,"on",0.0137214222922921
"refmet","C7H12N2O4","+Cl","C7H12N2O4+Cl-",223.049108161,0.0015819642,0.00175215691206879,0.903900636877925,0.998856209150327,0.5,"on",0.0244361944496632
"refmet","C13H24O4","-H","C13H24O4-H-",243.160182813,0.0015694124,0.00164863042061702,0.959560260839791,0.992068162314576,0.5,"off",0.999971747398376
"refmet","C18H24N2O3","+Cl","C18H24N2O3+Cl-",351.148093925,0.0015691051,0.00185156176274327,0.849146953767972,0.99800099950025,0.5,"off",0.999983429908752
"refmet","C26H32O3","-H","C26H32O3-H-",391.227868449,0.0015682358,0.00172102022117332,0.912464123716702,0.998641436196021,0.5,"on",0.426304072141647
"refmet","C7H10N2O2S","-H","C7H10N2O2S-H-",185.039022295,0.0015657728,0.00163622396031022,0.966672613862997,0.98993477282951,0.5,"off",0.999997854232788
"refmet","C7H11NO3","-H","C7H11NO3-H-",156.066616777,0.0015613663,0.00161000399654712,0.977730857321713,0.991878555015633,0.5,"off",0.935701191425323
"refmet","C25H30NO3","+Cl","C25H30NO3+Cl-",427.191970117,0.0015527916,0.00189555177683124,0.824147612470762,0.993968253968254,0.5,"off",0.999975204467773
"refmet","C5H10NO7P","-H","C5H10NO7P-H-",226.012212225,0.0015335594,0.00159968262693095,0.981203264952308,0.97702979101823,0.5,"on",0.000178456350113265
"refmet","C6H15ClN2O2","+Cl","C6H15ClN2O2+Cl-",217.051606717,0.0015290614,0.00193187638411903,0.7920874357381,0.999246058944482,0.5,"off",0.999682664871216
"refmet","C15H12N2O","+Cl","C15H12N2O+Cl-",271.064364301,0.001527458,0.00178074405752472,0.859715684461119,0.997729700854701,0.5,"off",0.99999988079071
"refmet","C12H19N3O9","-H","C12H19N3O9-H-",348.104852753,0.0015231426,0.00160337689275154,0.957631551257006,0.991988130563798,0.5,"off",1
"refmet","C18H23N3O9","+Cl","C18H23N3O9+Cl-",460.112830613,0.0015199897,0.00179264916222633,0.849023488736579,0.998678315412186,0.5,"off",0.99985933303833
"refmet","C17H28O6","+Cl","C17H28O6+Cl-",363.157989913,0.0015149224,0.00178059076176044,0.852415462103288,0.998102016607355,0.5,"off",0.999816834926605
"refmet","C13H8O3","-H","C13H8O3-H-",211.040067681,0.0015100708,0.00286000119663002,0.529890419251746,0.996425912137007,0.5,"off",0.999998807907104
"refmet","C14H28N6O5S","-H","C14H28N6O5S-H-",391.176912731,0.0014983156,0.00158934271742937,0.943356321131376,0.999332443257677,0.5,"on",0.016272971406579
"refmet","C6H11O9P","-H","C6H11O9P-H-",257.006792497,0.0014977072,0.00153832751204749,0.978219944166923,0.995271596075616,0.5,"on",0.000476827117381617
"refmet","C7H15NO3","+Cl","C7H15NO3+Cl-",196.074594637,0.0014894352,0.00168245587156037,0.887541251555759,0.997445972495088,0.5,"off",0.99988865852356
"refmet","C18H24O7S","-H","C18H24O7S-H-",383.116997843,0.0014805681,0.00158549054757029,0.934866403923891,0.998884239888424,0.5,"off",0.999998569488525
"refmet","C16H15F2N3O4S","-H","C16H15F2N3O4S-H-",382.067857015,0.0014726007,0.00156715799043897,0.940938364328124,0.998644808743169,0.5,"off",0.9999760389328
"refmet","C5H6O4","+Cl","C5H6O4+Cl-",164.996009969,0.0014697633,0.00166333956564309,0.894467216962694,0.987875162030113,0.5,"on",0.00516844214871526
"refmet","C12H20O2","-H","C12H20O2-H-",195.139053445,0.001462956,0.00154407085480079,0.963509127876369,0.98335018537243,0.5,"off",0.999958872795105
"refmet","C8H16O5","-H","C8H16O5-H-",191.092497177,0.0014384731,0.00149527094180365,0.974265823821322,0.987425595238095,0.5,"off",0.99999213218689
"refmet","C22H26O4","-H","C22H26O4-H-",353.175832877,0.0014349703,0.00156801498921036,0.927559728009731,0.986622073578595,0.5,"off",0.999946355819702
"refmet","C15H16O5","+Cl","C15H16O5+Cl-",311.069174909,0.0014348389,0.00167290797014124,0.860412612446418,0.99683734939759,0.5,"off",0.998435080051422
"refmet","C3H8NO5P","+Cl","C3H8NO5P+Cl-",203.983410653,0.001434716,0.0015957503865622,0.901380140743954,0.997454327643007,0.5,"off",0.998916625976562
"refmet","C30H41NO3","-H","C30H41NO3-H-",462.301367737,0.0014328511,0.00159905662591507,0.896588511315217,0.999410811607011,0.5,"on",0.00139067112468183
"refmet","C9H8N2","-H","C9H8N2-H-",143.061471821,0.0014314277,0.0014774443359011,0.971807925019941,0.996960249415433,0.5,"off",0.999998569488525
"refmet","C20H25NO7S","-H","C20H25NO7S-H-",422.127896875,0.001415313,0.00153919164360405,0.924697467499786,0.994397759103641,0.5,"off",0.999999403953552
"refmet","C22H38O10","+Cl","C22H38O10+Cl-",497.215898713,0.0014118236,0.00171957084341975,0.833948100967275,0.984512707990492,0.5,"off",0.999996423721313
"refmet","C18H22N4O4","+Cl","C18H22N4O4+Cl-",393.133506481,0.0014024546,0.0016543248221879,0.849504555795981,0.997935103244838,0.5,"off",0.999761521816254
"refmet","C10H22O6","+Cl","C10H22O6+Cl-",273.111039721,0.0013945433,0.00159444192240129,0.877052919400896,0.997235023041475,0.5,"off",0.999798715114594
"refmet","C17H32BrNO2","+Cl","C17H32BrNO2+Cl-",396.131043561,0.0013923186,0.00220461051831092,0.632288075965977,0.998830409356725,0.5,"off",0.999996900558472
"refmet","C4H6O4S","-H","C4H6O4S-H-",148.991403407,0.0013867338,0.00142527995318657,0.975308532262132,0.997587329780935,0.5,"off",0.999993920326233
"refmet","C19H20N8O5","+Cl","C19H20N8O5+Cl-",475.125067037,0.0013864926,0.00164180315122066,0.845778514980804,0.998481075697211,0.5,"off",0.999769389629364
"refmet","C13H21N3O","-H","C13H21N3O-H-",234.161185857,0.001383677,0.00144653296111622,0.957752285681922,0.998741761533853,0.5,"off",0.999694585800171
"refmet","C22H41N2O6P","+Cl","C22H41N2O6P+Cl-",495.239625329,0.0013813764,0.00168656502470697,0.834371428099423,0.981633835457706,0.5,"off",0.999990701675415
"refmet","C12H21N2O3PS","+Cl","C12H21N2O3PS+Cl-",339.070451999,0.0013755108,0.00159601152069963,0.862676987923496,0.999032882011605,0.5,"off",0.999930262565613
"refmet","C5H6N2O","-H","C5H6N2O-H-",109.040736377,0.0013747215,0.00195310453055724,0.704193950415468,0.999532542250989,0.5,"off",0.999740540981293
"refmet","C16H13ClN2O","-H","C16H13ClN2O-H-",283.064364301,0.0013746205,0.00163109055966515,0.856169165786109,0.984340044742729,0.5,"off",0.99999988079071
"refmet","C4H12NO3P","+Cl","C4H12NO3P+Cl-",188.024881541,0.0013721455,0.00155965980493128,0.893953787497582,0.98413617723811,0.5,"off",0.999989867210388
"refmet","C21H20O4","+Cl","C21H20O4+Cl-",371.105560417,0.0013706137,0.00163045222793016,0.842574530743413,0.99769696969697,0.5,"off",0.998795747756958
"refmet","C11H23NO2S","+Cl","C11H23NO2S+Cl-",268.114351443,0.0013560787,0.00156279405271865,0.869564569362169,0.997886843899114,0.5,"off",0.999999403953552
"refmet","C9H13NO7","+Cl","C9H13NO7+Cl-",282.038603053,0.0013530473,0.00153868492827564,0.881289394801902,0.997802887633396,0.5,"on",0.00180667836684734
"refmet","C6H12O4S","+Cl","C6H12O4S+Cl-",215.015031331,0.0013492511,0.00153697612759321,0.882767815773223,0.994441339251466,0.5,"on",0.00337841338478029
"refmet","C6H13O7P","-H","C6H13O7P-H-",227.032613321,0.0013485259,0.00137848250858617,0.978936852316612,0.999317160826595,0.5,"off",0.568113505840302
"refmet","C9H9NO","-H","C9H9NO-H-",146.061137473,0.0013250614,0.00138880046325527,0.972554551175534,0.981029810298103,0.5,"off",0.99999988079071
"refmet","C25H32O5","-H","C25H32O5-H-",411.217697689,0.0013189215,0.00144980749916425,0.91589897258555,0.993255620316403,0.5,"off",0.999979496002197
"refmet","C3H6ClNO2","-H","C3H6ClNO2-H-",122.001429697,0.0013102366,0.00146847466609604,0.901493000409694,0.989739504299444,0.5,"on",0.000235297746257856
"refmet","C3H5NO2","+Cl","C3H5NO2+Cl-",122.001429697,0.0013102366,0.00146847466609604,0.901493000409694,0.989739504299444,0.5,"on",0.000235297746257856
"refmet","C5H5NO3","-H","C5H5NO3-H-",126.019666585,0.0013094476,0.00140687171807113,0.936402230897081,0.993965168084245,0.5,"off",0.999616384506226
"refmet","C14H25N5O7","+Cl","C14H25N5O7+Cl-",410.144799437,0.0013069836,0.00151538580631924,0.863675369268256,0.998611111111111,0.5,"off",0.999942183494568
"refmet","C9H7ClN2","-H","C9H7ClN2-H-",177.022499489,0.0013050309,0.00149784048236459,0.881352758812972,0.988565505804312,0.5,"off",0.999999284744263
"refmet","C21H27NO5S","+Cl","C21H27NO5S+Cl-",440.130395431,0.0013028269,0.00156366441243954,0.833590611200644,0.999517407790417,0.5,"off",0.999992847442627
"refmet","C15H18N4O3","-H","C15H18N4O3-H-",301.130614001,0.0012948953,0.00138123883876374,0.952537662103842,0.984200812107789,0.5,"off",0.999985456466675
"refmet","C23H32O7S","+Cl","C23H32O7S+Cl-",487.156275831,0.0012939939,0.00157594377741125,0.822509567390957,0.998275862068966,0.5,"off",0.999872326850891
"refmet","C19H29N3O4S2","+Cl","C19H29N3O4S2+Cl-",462.129350045,0.0012917257,0.00156261623579173,0.827662565425611,0.998768039422739,0.5,"off",0.999520182609558
"refmet","C11H18O3","-H","C11H18O3-H-",197.118318001,0.0012890034,0.00136285310184371,0.966474862425612,0.978620800514387,0.5,"off",0.999924302101135
"refmet","C3H7O6P","-H","C3H7O6P-H-",168.990748509,0.001287886,0.00131984306568229,0.988237207916346,0.987401840917676,0.5,"on",0.0040330751799047
"refmet","C7H11N3O3S","-H","C7H11N3O3S-H-",216.044835947,0.0012777757,0.00132824696548171,0.966029496309596,0.995830453812486,0.5,"off",0.999958515167236
"refmet","C8H14N2O3","+Cl","C8H14N2O3+Cl-",221.069843605,0.0012751053,0.00144484560995174,0.884209415581665,0.998089492207139,0.5,"on",0.00612658122554421
"refmet","C13H21N3O4S","+Cl","C13H21N3O4S+Cl-",350.094678619,0.0012531638,0.00145528828221653,0.862046133132722,0.998914431673052,0.5,"off",0.999990224838257
"refmet","C10H16N2O3S","-H","C10H16N2O3S-H-",243.080887107,0.001248365,0.00130513689477175,0.95780157341935,0.998642322097378,0.5,"off",0.999974370002747
"refmet","C16H27O8P","-H","C16H27O8P-H-",377.137078389,0.001236512,0.00130439792057961,0.948600412037484,0.99932079414838,0.5,"off",0.999953389167786
"refmet","C28H33ClN2","-H","C28H33ClN2-H-",431.225950321,0.0012335933,0.00151583944999562,0.816441123054751,0.996767676767677,0.5,"off",0.998949468135834
"refmet","C14H22N4O9","+Cl","C14H22N4O9+Cl-",425.108079581,0.0012244073,0.00143372629110546,0.863272504562659,0.989263012314157,0.5,"off",0.999908089637756
"refmet","C6H6O5","+Cl","C6H6O5+Cl-",192.990924589,0.0012129191,0.00137425593028161,0.890845732821409,0.990744601446478,0.5,"on",0.00113493378739804
"refmet","C18H26O9S","-H","C18H26O9S-H-",417.122477147,0.0012110021,0.00129757882549895,0.934020562677423,0.999205298013245,0.5,"off",0.99977833032608
"refmet","C14H16O7","+Cl","C14H16O7+Cl-",331.059004149,0.0012099115,0.00140481164620028,0.863143649821639,0.997820512820513,0.5,"off",0.999659419059753
"refmet","C9H16N2O3","+Cl","C9H16N2O3+Cl-",235.085493669,0.0011914315,0.00135365076814691,0.88101898789788,0.999026966916875,0.5,"on",0.0350555889308453
"refmet","C2H2Br2O2","+Cl","C2H2Br2O2+Cl-",250.811556601,0.0011899219,0.00243987609960347,0.489373006773239,0.996576576576577,0.5,"off",0.998457551002502
"refmet","C11H20O4","-H","C11H20O4-H-",215.128882685,0.0011693859,0.00122964460378426,0.965824543156784,0.984645711816807,0.5,"off",0.999970436096191
"refmet","C14H26N4O6S","-H","C14H26N4O6S-H-",377.150029287,0.0011683168,0.00123758397685752,0.945711640132352,0.998222222222222,0.5,"off",0.999787390232086
"refmet","C12H16N2O3S","-H","C12H16N2O3S-H-",267.080887107,0.0011579745,0.00123061470425125,0.951863984764193,0.988557645923782,0.5,"off",1
"refmet","C6H10O3","+Cl","C6H10O3+Cl-",165.032395477,0.0011556956,0.00130352047251014,0.891572614286719,0.994417862838915,0.5,"off",0.999878525733948
"refmet","C12H19N5O4S","-H","C12H19N5O4S-H-",328.108498823,0.0011505889,0.00121508167835268,0.949357268851565,0.997435897435897,0.5,"off",0.998708367347717
"refmet","C18H34O2","+Cl","C18H34O2+Cl-",317.225281625,0.0011426689,0.00135232219614879,0.849030629330499,0.995214922952149,0.5,"on",0.000414094800362363
"refmet","C5H10N","+Cl","C5H10N+Cl-",119.050725617,0.0011391746,0.00129961739714154,0.894838073679915,0.979558389906055,0.5,"off",0.999994039535522
"refmet","C20H30O5S","+Cl","C20H30O5S+Cl-",417.150796527,0.0011382182,0.00135035049449156,0.845825012856923,0.996548592188919,0.5,"off",0.999988675117493
"refmet","C23H28O8","-H","C23H28O8-H-",431.171141421,0.0011155525,0.0012146058562599,0.922650981622086,0.995444801714898,0.5,"off",0.999735653400421
"refmet","C5H8N2O2","-H","C5H8N2O2-H-",127.051301061,0.0011093765,0.0022676900915589,0.496447587033604,0.985421097221502,0.5,"on",0.00174055865500122
"refmet","C18H20O8","+Cl","C18H20O8+Cl-",399.085218897,0.0011026693,0.00130476631203941,0.85397280475048,0.989620054837446,0.5,"off",0.99997079372406
"refmet","C14H16ClN3O2","+Cl","C14H16ClN3O2+Cl-",328.062505749,0.0010981973,0.00144038277152716,0.772723647531367,0.986684345869495,0.5,"off",0.999918937683105
"refmet","C5H8O6","+Cl","C5H8O6+Cl-",199.001489273,0.0010968931,0.00122888299182981,0.894269095041059,0.998126377663483,0.5,"on",0.020875072106719
"refmet","C4H4O4","+Cl","C4H4O4+Cl-",150.980359905,0.0010877181,0.00121457927191727,0.897889991769239,0.997395409572598,0.5,"on",0.00175986986141652
"refmet","C21H27NO8","-H","C21H27NO8-H-",420.166390389,0.0010835018,0.00116792391571138,0.930014158457422,0.997529033852236,0.5,"off",0.999996066093445
"refmet","C11H13N3O3S","+Cl","C11H13N3O3S+Cl-",302.037163743,0.0010827967,0.00125328620115133,0.865824844917118,0.997853107344633,0.5,"off",0.937100172042847
"refmet","C13H27NO2","+Cl","C13H27NO2+Cl-",264.173580401,0.001081164,0.00125575034872049,0.866688165701993,0.993402856495126,0.5,"off",0.999982237815857
"refmet","C18H12","-H","C18H12-H-",227.086623949,0.0010723944,0.00116149118803967,0.943201832791676,0.978890262326603,0.5,"off",0.999987721443176
"refmet","C10H16N4O3","+Cl","C10H16N4O3+Cl-",275.091641669,0.001069962,0.00122847799159578,0.87188972558049,0.998940116587175,0.5,"off",0.986382484436035
"refmet","C20H24N4O6","+Cl","C20H24N4O6+Cl-",451.138985785,0.0010651425,0.00126573044096507,0.842279582918792,0.999102829537612,0.5,"off",0.998489022254944
"refmet","C14H20O5","+Cl","C14H20O5+Cl-",303.100475037,0.0010649803,0.00123268476112965,0.864545554324326,0.999313259376651,0.5,"off",0.998911619186401
"refmet","C7H14O7","+Cl","C7H14O7+Cl-",245.043354085,0.0010641833,0.00119923921129934,0.887908843772189,0.999406631762653,0.5,"off",0.942561745643616
"refmet","C15H14O3","+Cl","C15H14O3+Cl-",277.063695605,0.0010517603,0.00121449368947795,0.867006372809688,0.99884754370544,0.5,"off",0.960651278495789
"refmet","C2H5O5P","+Cl","C2H5O5P+Cl-",174.956861557,0.0010466276,0.00115842127620516,0.904150653798809,0.999274705349048,0.5,"on",0.00993396062403917
"refmet","C19H28N4O6","-H","C19H28N4O6-H-",407.193608181,0.0010456342,0.00113698638688809,0.920547272650619,0.999029680365297,0.5,"off",0.999998211860657
"refmet","C15H25N5O4S","-H","C15H25N5O4S-H-",370.155449015,0.0010448226,0.00111527887458845,0.949682480633369,0.986462679647659,0.5,"off",0.999999523162842
"refmet","C17H20O5","+Cl","C17H20O5+Cl-",339.100475037,0.001037406,0.00121970831487214,0.852252237882672,0.997986463620981,0.5,"off",0.999991416931152
"refmet","C14H25N3O6S","-H","C14H25N3O6S-H-",362.139130255,0.001037083,0.00110315279878627,0.94471734524793,0.995121119071989,0.5,"off",0.999999284744263
"refmet","C13H18O5","+Cl","C13H18O5+Cl-",289.084824973,0.0010239125,0.00117703953622315,0.875663368884364,0.993423919275312,0.5,"off",0.999610960483551
"refmet","C19H18O9","-H","C19H18O9-H-",389.087805721,0.0010236785,0.00109703801977397,0.942101774552109,0.990476190476191,0.5,"off",0.980990052223206
"refmet","C18H25N5O6","-H","C18H25N5O6-H-",406.173207085,0.0010014396,0.0010828455790558,0.937728379363757,0.986236751753993,0.5,"off",0.999999761581421
"refmet","C14H22O3","-H","C14H22O3-H-",237.149618129,0.0009971677,0.00104302561720468,0.956697605156815,0.999306071871128,0.5,"off",0.999614477157593
"refmet","C12H13ClN4","+Cl","C12H13ClN4+Cl-",283.052275413,0.0009903318,0.00127437974508915,0.7778709267698,0.9990202342918,0.5,"off",0.999998688697815
"refmet","C14H18N2O3S","-H","C14H18N2O3S-H-",293.096537171,0.0009898237,0.0010475558200786,0.946188090959569,0.998626716604245,0.5,"off",0.996867835521698
"refmet","C8H11N3O5","-H","C8H11N3O5-H-",228.062594017,0.0009840949,0.00102172064333928,0.967357600420988,0.995675355450237,0.5,"on",0.0100839203223586
"refmet","C18H37O9P","-H","C18H37O9P-H-",427.210243329,0.0009748238,0.00104422224744312,0.940635135763384,0.992457654202621,0.5,"off",0.999999403953552
"refmet","C13H14N2O","-H","C13H14N2O-H-",213.103336633,0.000974529,0.00102234657295414,0.958577002562901,0.994419499679282,0.5,"off",0.999998092651367
"refmet","C13H22NO3PS","+Cl","C13H22NO3PS+Cl-",338.075203031,0.00097398116,0.00113426637103373,0.86039829340189,0.998012441207707,0.5,"off",0.999236822128296
"refmet","C6H12O5","-H","C6H12O5-H-",163.061197049,0.00097181497,0.00101758432287115,0.980131979931505,0.974380593151394,0.5,"off",0.999858617782593
"refmet","C5H7NO3","+Cl","C5H7NO3+Cl-",164.011994381,0.0009715125,0.00108735227431267,0.894533772558202,0.99880658436214,0.5,"off",0.866121172904968
"refmet","C6H9NO2","+Cl","C6H9NO2+Cl-",162.032729825,0.0009615443,0.00107932203384514,0.891304896780984,0.999521072796935,0.5,"off",0.99969482421875
"refmet","C6H10ClNO2","-H","C6H10ClNO2-H-",162.032729825,0.0009615443,0.00107932203384514,0.891304896780984,0.999521072796935,0.5,"off",0.99969482421875
"refmet","C3H7NO5S","+Cl","C3H7NO5S+Cl-",203.973894791,0.00095318205,0.00107353607511981,0.892395956799825,0.994950815438868,0.5,"on",7.11629909346811e-05
"refmet","C14H25O11P","-H","C14H25O11P-H-",399.106172185,0.0009507932,0.000996905018372162,0.953957589897631,0.999777158774373,0.5,"off",0.999440252780914
"refmet","C11H6O3","-H","C11H6O3-H-",185.024417617,0.000949327,0.00175944581153812,0.540925878562574,0.99747539580659,0.5,"off",0.999994397163391
"refmet","C3H7NO2","+Cl","C3H7NO2+Cl-",124.017079761,0.00094346696,0.00106466419140261,0.901669877589173,0.982803018025318,0.5,"off",0.999997615814209
"refmet","C7H11N3O4","-H","C7H11N3O4-H-",200.067679397,0.0009364168,0.00100184734118985,0.940377069776459,0.99395246745383,0.5,"on",0.0026746045332402
"refmet","C11H21N3O4","+Cl","C11H21N3O4+Cl-",294.122607449,0.00093467726,0.00107214391344649,0.874120409370212,0.997326433807676,0.5,"on",0.00448295054957271
"refmet","C10H15N3O4","+Cl","C10H15N3O4+Cl-",276.075657257,0.00093386334,0.00100217792364443,0.936871959664522,0.994622467771639,0.5,"on",0.0260946303606033
"refmet","C3H3ClO2","-H","C3H3ClO2-H-",104.974880601,0.00092923915,0.00103977177469277,0.901548949075722,0.991288745346073,0.5,"on",0.0140881836414337
"refmet","C3H2O2","+Cl","C3H2O2+Cl-",104.974880601,0.00092923915,0.00103977177469277,0.901548949075722,0.991288745346073,0.5,"on",0.0140881836414337
